-1,23,4,7,0,214718203,461.98
-1,22,6,1,0,214837485,0.0
-1,22,6,1,0,214837485,90.852
-1,22,6,1,0,214837485,23.598
-1,22,6,1,0,214837487,51.024
-1,22,6,1,0,214837487,26.887
-1,22,6,1,0,214821315,179.936
-1,22,6,1,0,214586711,14.649
-1,22,6,1,0,214821305,59.19
-1,22,6,1,0,214821307,16.067
-1,22,6,1,0,214844357,20.03
-1,22,6,1,0,214821341,10.85
-1,22,6,1,0,214821309,11.648
-1,22,6,1,0,214551617,42.559
-1,22,6,1,0,214551617,204.769
-1,22,6,1,0,214612920,218.68
-1,22,6,1,0,214837487,155.181
-1,24,5,22,0,214613743,0.0
-1,24,5,22,0,214613743,1.523
-1,24,5,22,0,214539110,37.0
-1,24,5,22,0,214539110,0.966
-1,27,0,7,0,214827028,0.0
-1,27,0,7,0,214827017,61.165
-1,27,0,7,0,214537796,327.629
-1,27,0,7,0,214840762,202.058
-1,27,0,7,0,214707930,218.532
-1,27,0,7,0,214707930,76.02
-1,27,0,7,0,214585652,69.458
-1,27,0,7,0,214536197,140.056
-1,27,0,7,0,214536195,36.545
-1,27,0,8,0,214646169,167.214
-1,26,6,16,0,214579288,0.0
-1,26,6,16,0,214714790,122.741
-1,26,6,16,0,214676070,12.862
-1,26,6,16,0,214601407,68.225
-1,29,2,17,0,214532036,0.0
-1,29,2,17,0,214700432,317.497
-1,28,5,15,0,214836789,0.0
-1,28,5,15,0,214836789,96.636
-1,28,5,15,0,214710804,167.897
-1,31,1,8,0,214537967,0.0
-1,31,1,8,0,214537967,133.612
-1,34,0,14,0,214718246,0.0
-1,34,0,14,0,214826835,205.134
-1,32,0,15,0,214835257,0.0
-1,32,0,15,0,214835265,165.855
1,33,6,18,0,214834865,700.45
-1,33,6,18,0,214571188,36.406
-1,33,6,18,0,214571188,2.236
-1,33,6,18,0,214571188,0.527
1,33,6,18,0,214820225,95.539
1,33,6,18,0,214820225,0.328
1,33,6,18,0,214820225,0.71
1,33,6,18,0,214820225,28.864
1,33,6,18,0,214820225,3.638
1,33,6,18,0,214820225,0.527
1,33,6,18,0,214820225,40.151
1,33,6,18,0,214820225,13.383
1,33,6,18,0,214706441,40.134
1,33,6,18,0,214706441,16.945
1,33,6,18,0,214706441,1.275
1,33,6,18,0,214706441,0.63
-1,38,4,5,0,214652878,0.0
-1,38,4,5,0,214716737,45.459
-1,38,4,5,0,214652878,39.3
-1,39,1,21,0,214684721,0.0
-1,39,1,21,0,214680356,44.091
-1,36,6,20,0,214551594,0.0
-1,36,6,20,0,214586970,71.411
-1,37,4,16,0,214826769,0.0
-1,37,4,16,0,214537967,35.474
-1,42,6,16,0,214819745,0.0
-1,42,6,16,0,214819745,103.51
-1,43,5,7,0,214691587,0.0
-1,43,5,7,0,214587915,108.692
-1,41,6,8,0,214821277,0.0
-1,41,6,8,0,214821277,1.345
-1,41,6,8,0,214821277,18.033
-1,41,6,8,0,214821277,102.063
-1,41,6,8,0,214821277,1.152
1,46,3,6,0,214716932,3744.567
1,46,3,6,0,214716932,21.751
1,46,3,6,0,214716932,51.035
1,46,3,7,0,214716932,3483.775
1,46,3,7,0,214716932,14.973
1,46,3,7,0,214716932,14.453
-1,47,2,15,0,214712235,0.0
-1,47,2,15,0,214581489,20.088
-1,47,2,15,0,214602605,29.838
-1,44,0,5,0,214820441,0.0
-1,44,0,5,0,214826897,53.463
-1,44,0,5,0,214826702,83.338
-1,44,0,5,0,214684513,61.523
-1,44,0,5,0,214838100,73.308
-1,44,0,6,0,214544357,311.665
-1,44,0,6,0,214551626,80.864
-1,44,0,6,0,214691484,124.708
-1,51,1,18,0,214545935,0.0
-1,51,1,18,0,214819438,72.416
-1,51,1,18,0,214839907,46.689
-1,51,1,18,0,214835917,87.99
-1,51,1,18,0,214836210,41.849
-1,49,3,18,0,214698491,0.0
-1,49,3,18,0,214523692,245.13
-1,48,1,12,0,214695307,0.0
-1,48,1,12,0,214695305,36.939
-1,48,1,12,0,214538317,13.566
-1,48,1,12,0,214677448,231.987
-1,54,1,7,0,214819468,0.0
-1,54,1,7,0,214716977,441.515
-1,54,1,7,0,214716977,77.995
-1,54,1,7,0,214716977,7.556
-1,54,1,7,0,214716977,22.47
-1,54,1,7,0,214716939,60.017
-1,53,2,14,0,214544355,0.0
-1,53,2,14,0,214601212,93.458
-1,53,2,14,0,214601212,83.487
-1,53,2,14,0,214601212,44.302
-1,52,2,19,0,214716982,0.0
-1,52,2,19,0,214716984,1174.062
-1,59,6,20,0,214844248,0.0
-1,59,6,20,0,214844248,1.476
-1,58,2,10,0,214515834,0.0
-1,58,2,10,0,214515830,65.842
-1,57,1,20,0,214717318,0.0
-1,57,1,20,0,214717318,299.793
-1,56,3,16,0,214832557,0.0
-1,56,3,16,0,214559660,95.764
-1,56,3,16,0,214559660,175.813
-1,56,3,16,0,214819520,1.488
-1,56,3,16,0,214586540,103.875
-1,63,5,12,0,214587797,0.0
-1,63,5,12,0,214835775,0.04
-1,63,5,12,0,214844109,1.458
-1,62,6,15,0,214714794,0.0
-1,62,6,15,0,214601407,25.681
-1,62,6,15,0,214826619,111.672
-1,62,6,15,0,214746427,52.642
-1,62,6,15,0,214821300,4.849
-1,62,6,15,0,214717562,37.861
-1,62,6,15,0,214826927,19.824
-1,62,6,15,0,214748334,27.379
-1,62,6,15,0,214826908,81.526
-1,62,6,15,0,214800262,20.149
-1,61,2,7,0,214709645,0.0
-1,61,2,7,0,214709645,3.461
-1,61,2,7,0,214709645,69.135
-1,61,2,7,0,214709645,35.806
-1,61,2,7,0,214709645,3.021
-1,68,2,8,0,214532072,0.0
-1,68,2,8,0,214532070,11.531
-1,69,0,10,0,214827022,0.0
-1,69,0,10,0,214840419,52.617
-1,71,3,12,0,214716984,0.0
-1,71,3,12,0,214832657,66.734
-1,64,2,19,0,214662975,0.0
-1,64,2,19,0,214537779,121.06
-1,64,2,19,0,214840762,78.576
-1,66,6,7,0,214821277,0.0
-1,66,6,7,0,214821277,48.012
-1,66,6,7,0,214821277,36.261
-1,67,6,6,0,214748300,0.0
-1,67,6,6,0,214748293,85.355
-1,76,6,13,0,214826955,0.0
-1,76,6,13,0,214826606,33.684
-1,76,6,13,0,214687642,104.972
-1,77,2,18,0,214832559,0.0
-1,77,2,18,0,214832559,25.637
-1,77,2,18,0,214832559,123.339
-1,77,2,18,0,214821017,82.944
-1,77,2,18,0,214821017,29.945
-1,77,2,18,0,214572234,79.803
-1,77,2,18,0,214826715,198.98
-1,77,2,18,0,214826715,18.745
-1,78,4,14,0,214509135,0.0
-1,78,4,14,0,214536853,124.546
-1,78,4,14,0,214509133,39.733
-1,78,4,14,0,214509135,44.697
-1,78,4,14,0,214509135,33.49
-1,78,4,14,0,214509135,196.249
-1,78,4,14,0,214717877,279.211
-1,78,4,14,0,214826615,32.529
-1,78,4,14,0,214678477,236.789
-1,78,4,14,0,214716982,439.776
-1,79,1,10,0,214819472,0.0
-1,79,1,10,0,214687685,150.224
-1,72,2,15,0,214821285,0.0
-1,72,2,15,0,214821285,1.666
-1,72,2,15,0,214826801,12.701
-1,72,2,15,0,214826801,1.332
-1,73,3,13,0,214826705,0.0
-1,73,3,13,0,214826705,72.365
-1,74,6,23,0,214668590,0.0
-1,74,6,23,0,214826872,166.22
-1,84,3,11,0,214708044,0.0
1,87,0,6,0,214652220,2293.643
1,87,0,6,0,214840483,12.065
1,87,0,6,0,214840483,7.783
-1,87,0,6,0,214717286,392.754
-1,87,0,6,0,214558807,13.66
-1,87,0,6,0,214821300,16.983
1,87,0,6,0,214826908,17.977
1,87,0,6,0,214826908,9.851
1,87,0,6,0,214826908,8.69
-1,87,0,6,0,214554637,39.65
1,87,0,6,0,214819430,13.237
1,87,0,6,0,214819430,8.547
1,87,0,6,0,214826837,23.32
1,87,0,6,0,214826837,8.419
1,87,0,6,0,214820392,24.055
1,87,0,6,0,214820392,9.735
-1,87,0,6,0,214586694,181.669
-1,87,0,6,0,214819376,10.418
-1,87,0,6,0,214553844,21.506
-1,87,0,6,0,214601229,128.607
-1,87,0,6,0,214555500,740.379
-1,87,0,6,0,214695127,16.169
-1,87,0,6,0,214819760,12.154
-1,87,0,6,0,214717850,171.545
-1,87,0,6,0,214718385,11.395
1,87,0,6,0,214743369,12.044
1,87,0,6,0,214743369,7.313
-1,86,1,18,0,214648475,0.0
-1,86,1,18,0,214648340,53.859
-1,86,1,18,0,214648438,30.721
-1,86,1,18,0,214648455,236.359
-1,86,1,18,0,214712936,51.937
-1,86,1,18,0,214712887,250.802
-1,86,1,18,0,214696149,56.29
-1,86,1,18,0,214717097,123.294
-1,86,1,18,0,214534352,87.66
-1,86,1,18,0,214534352,1.175
-1,86,1,18,0,214717097,96.478
-1,81,2,17,0,214560099,0.0
-1,81,2,17,0,214560099,27.59
-1,81,2,18,0,214560099,77.864
-1,81,2,18,0,214832750,8.105
-1,81,2,18,0,214560099,54.248
-1,83,1,10,0,214572264,0.0
-1,82,5,19,0,214685621,0.0
-1,82,5,19,0,214684093,133.454
-1,82,5,19,0,214546097,43.905
-1,82,5,19,0,214685623,125.772
-1,93,0,13,0,214819685,0.0
-1,93,0,13,0,214839907,34.406
-1,93,0,13,0,214839905,86.012
-1,93,0,13,0,214811752,57.225
-1,92,4,7,0,214717007,0.0
-1,92,4,7,0,214717003,18.638
-1,92,4,7,0,214716928,55.416
-1,94,2,14,0,214820842,0.0
-1,94,2,14,0,214819490,170.706
-1,89,0,14,0,214555869,0.0
-1,89,0,14,0,214537185,16.167
-1,88,4,18,0,214840599,0.0
-1,88,4,18,0,214835735,384.147
-1,91,4,18,0,214838100,0.0
-1,91,4,18,0,214706216,78.093
-1,102,0,3,0,214829737,0.0
-1,102,0,3,0,214821315,163.101
1,103,3,14,0,214748293,163.129
1,103,3,14,0,214748293,27.948
-1,101,4,14,0,214712272,0.0
-1,101,4,15,0,214820450,296.343
-1,98,2,10,0,214821380,0.0
-1,98,2,10,0,214821380,36.793
-1,99,0,9,0,214826799,0.0
-1,99,0,9,0,214827005,47.24
-1,99,0,9,0,214718390,96.365
-1,99,0,9,0,214718396,48.296
-1,99,0,9,0,214826627,177.759
-1,96,6,18,0,214841060,0.0
-1,96,6,18,0,214841060,75.381
-1,97,5,11,0,214687768,0.0
-1,97,5,11,0,214706445,132.636
-1,111,6,17,0,214811752,0.0
-1,111,6,17,0,214811754,45.096
-1,108,3,11,0,214594678,0.0
-1,108,3,11,0,214594680,56.573
-1,108,3,11,0,214594680,65.081
-1,109,5,19,0,214821369,0.0
-1,109,5,19,0,214821369,38.147
-1,109,5,19,0,214697771,24.477
-1,109,5,19,0,214697512,32.129
-1,109,5,19,0,214697413,8.94
-1,109,5,19,0,214697409,17.756
-1,109,5,19,0,214652409,24.344
-1,109,5,19,0,214537127,29.118
-1,109,5,19,0,214537127,37.069
-1,109,5,19,0,214820237,715.657
-1,109,5,19,0,214820237,49.054
-1,109,5,19,0,214709645,118.925
-1,109,5,19,0,214699213,166.593
-1,109,5,19,0,214820237,152.777
-1,109,5,19,0,214820237,29.711
-1,109,5,20,0,214820237,1471.083
-1,109,5,20,0,214709645,555.046
-1,109,5,20,0,214537127,59.713
-1,106,6,10,0,214554358,0.0
-1,106,6,10,0,214716950,279.352
-1,107,6,18,0,214821275,0.0
-1,107,6,18,0,214829741,75.106
-1,104,0,18,0,214829741,0.0
-1,104,0,18,0,214820842,62.539
-1,104,0,18,0,214821279,40.762
-1,104,0,18,0,214703790,97.843
-1,119,4,10,0,214716954,0.0
-1,119,4,10,0,214838366,794.191
-1,118,4,8,0,214821022,0.0
-1,118,4,8,0,214820814,52.47
-1,117,4,19,0,214684721,0.0
-1,117,4,19,0,214821369,20.117
-1,117,4,19,0,214826833,84.898
-1,117,4,19,0,214819472,0.282
-1,116,0,8,0,214821315,0.0
-1,116,0,8,0,214821305,51.37
-1,114,6,22,0,214826702,0.0
-1,114,6,22,0,214821275,34.592
-1,113,2,12,0,214717847,0.0
-1,113,2,12,0,214819719,69.039
-1,113,2,12,0,214748336,76.009
-1,112,4,8,0,214536440,0.0
-1,112,4,9,0,214536437,55.254
-1,127,5,15,0,214512416,0.0
-1,127,5,15,0,214512416,81.117
-1,126,6,16,0,214839313,0.0
-1,126,6,16,0,214839313,12.421
-1,126,6,16,0,214839313,64.329
-1,124,6,12,0,214826705,0.0
-1,124,6,12,0,214826705,223.777
-1,123,1,11,0,214510044,0.0
-1,123,1,11,0,214510044,20.376
-1,123,1,11,0,214510044,2.838
-1,123,1,11,0,214582387,6.246
-1,123,1,11,0,214537535,68.067
-1,123,1,11,0,214584812,36.844
-1,123,1,11,0,214537535,63.271
-1,123,1,11,0,214584810,22.596
-1,122,6,20,0,214600989,0.0
-1,122,6,20,0,214704180,32.981
-1,121,6,7,0,214705693,0.0
-1,121,6,7,0,214696824,31.585
-1,121,6,7,0,214705682,53.646
-1,121,6,7,0,214696817,59.451
-1,121,6,7,0,214705691,77.44
-1,121,6,7,0,214705693,13.706
-1,121,6,7,0,214711710,18.376
-1,121,6,7,0,214705691,294.363
-1,121,6,7,0,214705691,46.586
-1,121,6,7,0,214687539,15.655
-1,121,6,7,0,214705687,99.11
-1,121,6,7,0,214744796,57.292
-1,121,6,7,0,214681648,81.744
-1,121,6,7,0,214717307,87.438
-1,121,6,7,0,214577750,34.557
-1,121,6,7,0,214650382,39.8
-1,121,6,8,0,214744796,231.226
-1,121,6,8,0,214696817,112.333
-1,121,6,8,0,214705682,73.515
-1,121,6,8,0,214711710,99.718
-1,137,2,22,0,214821013,0.0
-1,137,2,22,0,214821013,0.122
-1,137,2,22,0,214572182,25.66
-1,137,2,22,0,214572182,0.065
-1,136,1,12,0,214840762,0.0
-1,136,1,12,0,214586983,0.267
-1,139,6,10,0,214820441,0.0
-1,139,6,10,0,214826623,91.988
-1,138,4,8,0,214594633,0.0
1,138,4,9,0,214594592,329.834
-1,138,4,9,0,214601010,1059.837
-1,138,4,9,0,214601010,86.436
-1,138,4,9,0,214601015,32.41
1,138,4,9,0,214594592,276.518
1,138,4,9,0,214594592,436.96
-1,141,0,18,0,214821275,0.0
-1,141,0,18,0,214827032,51.335
-1,143,4,19,0,214843370,0.0
-1,143,4,19,0,214843370,36.244
-1,143,4,19,0,214843370,11.62
-1,142,4,20,0,214595893,0.0
-1,142,4,20,0,214595889,50.364
-1,129,1,8,0,214841060,0.0
-1,129,1,8,0,214841060,12.654
-1,129,1,8,0,214840378,46.213
-1,129,1,8,0,214826955,34.63
-1,129,1,8,0,214821275,198.113
-1,129,1,8,0,214829285,39.128
-1,128,6,9,0,214826623,0.0
-1,128,6,9,0,214826615,491.588
-1,131,3,4,0,214819719,0.0
-1,131,3,4,0,214791688,44.608
-1,131,3,4,0,214819472,38.586
-1,133,3,8,0,214826810,0.0
-1,133,3,8,0,214826810,53.407
-1,132,3,4,0,214821377,0.0
-1,132,3,4,0,214820201,249.649
-1,134,4,19,0,214587650,0.0
-1,134,4,19,0,214535617,54.475
-1,134,4,19,0,214535595,134.407
-1,134,4,19,0,214587650,18.602
-1,152,6,15,0,214534453,0.0
-1,153,4,10,0,214573312,0.0
-1,153,4,10,0,214573312,266.299
-1,153,4,10,0,214829257,153.075
-1,153,4,10,0,214834987,55.884
-1,154,3,8,0,214826810,0.0
-1,154,3,9,0,214840419,71.546
-1,154,3,9,0,214840419,37.812
-1,154,3,9,0,214560187,214.392
-1,154,3,9,0,214716984,42.148
-1,156,5,8,0,214585397,0.0
-1,156,5,8,0,214585397,231.726
-1,157,6,7,0,214821339,0.0
-1,157,6,7,0,214844357,36.816
-1,158,2,20,0,214821020,0.0
-1,158,2,21,0,214819547,280.315
-1,158,2,21,0,214819547,15.388
-1,158,2,21,0,214821024,43.146
-1,158,2,21,0,214718160,4.375
-1,158,2,21,0,214829282,0.659
-1,159,6,20,0,214551626,0.0
-1,159,6,20,0,214821279,136.083
-1,144,1,15,0,214821022,0.0
-1,144,1,15,0,214718169,35.375
-1,144,1,15,0,214821024,21.663
-1,144,1,15,0,214601233,148.019
-1,144,1,15,0,214545500,101.048
-1,144,1,15,0,214545455,78.283
-1,144,1,16,0,214545440,80.255
-1,144,1,16,0,214545455,33.965
-1,146,0,10,0,214820252,0.0
-1,146,0,10,0,214582502,208.389
-1,146,0,10,0,214836802,23.32
-1,146,0,10,0,214672963,29.359
-1,147,3,20,0,214821020,0.0
-1,147,3,20,0,214829282,36.182
-1,148,1,16,0,214684093,0.0
-1,148,1,16,0,214684093,252.766
-1,148,1,16,0,214684093,489.172
-1,149,6,12,0,214681104,0.0
-1,149,6,12,0,214511092,61.204
-1,151,6,13,0,214586825,0.0
-1,171,3,17,0,214706432,0.0
-1,171,3,17,0,214708305,7.602
-1,171,3,17,0,214587013,157.959
-1,169,6,14,0,214554358,0.0
-1,169,6,14,0,214678916,886.907
-1,168,3,12,0,214837378,0.0
-1,168,3,12,0,214828850,73.55
-1,168,3,13,0,214828850,161.787
-1,174,3,5,0,214820942,0.0
-1,174,3,5,0,214684093,324.156
-1,173,4,19,0,214839313,0.0
-1,173,4,19,0,214840001,111.636
-1,172,6,19,0,214828867,0.0
-1,172,6,19,0,214743497,135.444
-1,172,6,19,0,214821392,82.481
-1,163,1,19,0,214674568,0.0
-1,163,1,19,0,214645316,153.893
-1,163,1,19,0,214536860,229.841
-1,163,1,19,0,214639177,25.224
-1,163,1,19,0,214820261,145.771
-1,162,6,13,0,214589518,0.0
-1,162,6,13,0,214576665,140.185
-1,161,6,6,0,214709645,0.0
-1,161,6,6,0,214820225,79.771
-1,167,5,8,0,214709792,0.0
-1,167,5,8,0,214717046,41.716
-1,166,4,15,0,214532623,0.0
-1,166,4,15,0,214557206,110.491
-1,166,4,15,0,214826897,765.508
-1,166,4,16,0,214826801,63.961
-1,166,4,16,0,214576500,738.517
-1,164,3,4,0,214697690,0.0
-1,164,3,4,0,214646349,131.278
-1,164,3,4,0,214646250,30.229
-1,186,5,8,0,214685795,0.0
-1,186,5,8,0,214630042,77.753
-1,187,2,18,0,214553735,0.0
-1,187,2,18,0,214677969,219.259
-1,187,2,18,0,214553735,144.118
-1,187,2,18,0,214586874,1433.293
-1,187,2,18,0,214587937,178.182
-1,187,2,18,0,214586874,105.561
-1,187,2,18,0,214589600,14.528
-1,184,0,15,0,214840762,0.0
-1,184,0,15,0,214575088,239.928
-1,184,0,15,0,214550259,175.985
-1,191,0,11,0,214839373,0.0
-1,191,0,11,0,214836765,36.924
-1,191,0,11,0,214838100,33.526
-1,188,1,15,0,214717007,0.0
-1,188,1,15,0,214716928,82.385
1,189,4,7,0,214613865,519.296
1,189,4,7,0,214613865,13.925
-1,189,4,7,0,214613870,127.127
-1,178,1,18,0,214716935,0.0
-1,178,1,18,0,214716932,132.842
-1,178,1,18,0,214716932,175.883
-1,179,4,9,0,214532070,0.0
-1,179,4,9,0,214821285,38.017
-1,179,4,9,0,214711333,74.913
-1,179,4,9,0,214691604,486.008
-1,176,0,9,0,214565623,0.0
-1,176,0,9,0,214557236,40.624
-1,177,1,9,0,214820387,0.0
-1,177,1,9,0,214827035,84.438
1,182,4,14,0,214535621,609.938
1,182,4,14,0,214535621,66.753
-1,183,5,12,0,214552243,0.0
-1,183,5,12,0,214552464,70.328
1,181,5,10,0,214820231,455.85
1,181,5,11,0,214820231,335.16
-1,204,0,11,0,214826837,0.0
-1,204,0,11,0,214819430,32.363
-1,207,0,18,0,214826900,0.0
-1,207,0,18,0,214826900,18.87
-1,207,0,18,0,214664919,218.676
-1,207,0,19,0,214826900,119.885
-1,206,2,18,0,214820456,0.0
-1,206,2,18,0,214820456,0.706
-1,201,6,11,0,214827020,0.0
-1,201,6,11,0,214821272,0.108
-1,203,2,16,0,214821367,0.0
-1,203,2,16,0,214584808,138.231
-1,203,2,16,0,214836761,230.118
-1,203,2,16,0,214826893,45.15
-1,203,2,16,0,214839849,298.906
-1,202,6,20,0,214835561,0.0
-1,202,6,20,0,214835561,85.877
1,197,5,17,0,214774685,1400.784
1,197,5,17,0,214774685,8.384
-1,197,5,17,0,214839997,243.127
-1,197,5,18,0,214839313,13.369
1,197,5,18,0,214774685,287.109
-1,196,2,8,0,214826874,0.0
-1,196,2,8,0,214826874,21.651
-1,196,2,8,0,214821399,46.863
-1,196,2,8,0,214826874,18.532
-1,199,3,21,0,214819552,0.0
-1,199,3,21,0,214820938,198.049
-1,199,3,21,0,214821380,63.592
-1,198,0,13,0,214826803,0.0
-1,198,0,13,0,214826803,22.913
-1,198,0,14,0,214826803,2007.625
-1,193,2,16,0,214829282,0.0
-1,193,2,16,0,214829282,2.713
-1,192,6,9,0,214687685,0.0
-1,192,6,9,0,214556840,70.345
-1,192,6,10,0,214601042,571.882
-1,192,6,10,0,214691484,57.292
-1,194,4,14,0,214821397,0.0
-1,194,4,14,0,214821397,31.774
-1,194,4,14,0,214821397,83.134
-1,194,4,14,0,214821397,326.861
-1,221,3,7,0,214821022,0.0
-1,221,3,7,0,214819550,24.825
-1,221,3,7,0,214826627,148.865
-1,222,4,4,0,214669730,0.0
-1,222,4,4,0,214836281,99.042
-1,223,0,18,0,214821300,0.0
-1,223,0,18,0,214690110,11.456
-1,223,0,18,0,214753515,44.661
1,216,2,17,0,214821277,185.463
1,216,2,17,0,214821277,46.702
-1,217,3,13,0,214540035,0.0
-1,217,3,13,0,214577711,79.601
-1,217,3,13,0,214708239,52.283
-1,217,3,13,0,214517880,225.251
-1,217,3,13,0,214577711,44.392
-1,217,3,13,0,214578007,30.641
-1,217,3,13,0,214819725,29.938
-1,217,3,13,0,214819815,363.874
-1,218,4,17,0,214601462,0.0
-1,218,4,17,0,214746386,46.432
-1,219,1,7,0,214708404,0.0
-1,219,1,7,0,214708406,0.294
-1,219,1,7,0,214725500,35.185
-1,219,1,7,0,214839660,161.516
-1,219,1,7,0,214833714,58.169
-1,219,1,7,0,214714817,76.33
-1,212,4,16,0,214821290,0.0
-1,212,4,16,0,214821290,209.919
-1,212,4,17,0,214585395,460.21
-1,212,4,17,0,214826700,1167.392
-1,212,4,17,0,214826700,25.502
-1,212,4,17,0,214826801,42.04
-1,212,4,17,0,214691366,296.045
-1,212,4,17,0,214821377,159.046
-1,212,4,17,0,214567410,17.882
-1,212,4,17,0,214643657,75.857
-1,212,4,17,0,214826608,91.355
-1,212,4,17,0,214684513,71.753
-1,212,4,17,0,214829312,75.306
-1,212,4,17,0,214685795,61.819
-1,212,4,17,0,214829312,6.956
-1,212,4,17,0,214821298,13.882
-1,213,6,11,0,214586842,0.0
-1,214,0,8,0,214586842,0.0
-1,208,1,11,0,214821024,0.0
-1,208,1,11,0,214587384,20.084
-1,208,1,11,0,214718203,42.379
-1,208,1,11,0,214832557,23.188
-1,209,0,11,0,214827022,0.0
-1,209,0,11,0,214836341,94.342
-1,211,4,8,0,214652422,0.0
-1,211,4,8,0,214567410,224.331
-1,211,4,8,0,214567404,81.206
-1,239,6,19,0,214820192,0.0
-1,239,6,19,0,214844297,88.538
-1,239,6,19,0,214699301,77.917
-1,238,4,19,0,214717007,0.0
-1,238,4,19,0,214717005,41.191
-1,238,4,19,0,214717005,31.03
-1,237,0,10,0,214833802,0.0
-1,237,0,10,0,214843382,37.405
-1,237,0,10,0,214843385,178.039
-1,237,0,10,0,214843387,100.989
-1,237,0,10,0,214842420,140.703
-1,237,0,10,0,214843477,139.927
-1,237,0,10,0,214843955,155.893
-1,237,0,10,0,214843950,100.087
-1,237,0,10,0,214843494,61.936
-1,237,0,10,0,214844310,125.107
-1,237,0,10,0,214696802,334.316
-1,237,0,10,0,214840599,20.254
-1,236,1,14,0,214833802,0.0
-1,236,1,14,0,214820842,98.597
-1,234,6,8,0,214839313,0.0
-1,234,6,8,0,214839313,23.617
-1,234,6,8,0,214839995,28.802
-1,233,3,20,0,214716928,0.0
-1,233,3,20,0,214717003,56.382
-1,232,1,19,0,214717003,0.0
-1,231,6,11,0,214586711,0.0
-1,231,6,11,0,214684160,890.594
-1,229,0,17,0,214539039,0.0
-1,229,0,17,0,214539084,62.147
-1,228,2,17,0,214631008,0.0
-1,228,2,17,0,214839995,43.672
-1,228,2,17,0,214839313,513.892
-1,227,2,18,0,214829285,0.0
-1,227,2,18,0,214826702,45.48
-1,226,4,14,0,214820938,0.0
-1,226,4,14,0,214821037,38.337
-1,224,6,13,0,214826803,0.0
-1,224,6,13,0,214821285,122.212
-1,224,6,13,0,214826803,70.185
-1,224,6,13,0,214820383,5.134
-1,224,6,13,0,214826801,29.343
-1,254,3,14,0,214695345,0.0
-1,254,3,14,0,214701302,28.813
-1,254,3,14,0,214701287,55.673
-1,254,3,14,0,214695386,48.312
-1,254,3,14,0,214696352,71.544
-1,252,6,17,0,214820842,0.0
-1,252,6,17,0,214840378,209.121
-1,252,6,18,0,214705100,702.803
1,253,3,19,0,214743341,3978.051
1,253,3,20,0,214743341,2222.343
1,253,3,20,0,214743341,9.975
-1,253,3,20,0,214837820,609.34
-1,253,3,20,0,214837764,98.626
-1,253,3,20,0,214837762,73.381
-1,253,3,20,0,214837749,6.923
-1,253,3,20,0,214709685,80.555
-1,253,3,20,0,214839257,47.617
-1,253,3,20,0,214716341,11.185
-1,253,3,20,0,214685152,284.675
-1,253,3,20,0,214685152,14.081
-1,253,3,20,0,214544945,188.727
-1,253,3,20,0,214544936,82.941
-1,251,4,20,0,214744779,0.0
-1,251,4,20,0,214743341,61.771
